DaysSinceRecentOrder,Nb Orders,Amount Orders,Avg Amount Orders,Nb items,Avg Nb items,Avg item amount,PayMeth_Bancontact,PayMeth_Ideal,PayMeth_Klarna,PayMeth_Pay Later,PayMeth_shopify payments,Always Discount,Never Discount,Max Discount Percentage,Same SKU more than once,Email Marketing Consent,Accepts Marketing,click,open,Days since First Active,Days since Last Active,Recent City_amsterdam,Recent City_den haag,Recent City_haarlem,Recent City_rotterdam,Recent City_utrecht,Recent Country_be,Recent Country_de,Recent Country_nl,cluster
387,1,67.9,67.9,2,2.0,33.95,0,0,0,1,0,0,1,0.0,0,2,0,0,1,622,252,False,False,False,False,False,False,False,True,2
92,2,669.12,95.59,7,1.0,27.09,0,0,1,0,1,1,0,0.18,1,1,1,1,1,178,2,True,False,False,False,False,False,False,True,1
387,1,127.62,63.81,2,1.0,34.84,0,1,0,0,0,1,0,0.09,0,0,0,1,1,627,387,False,False,False,False,False,False,False,True,3
387,1,155.52,77.76,3,2.0,27.45,1,0,0,0,0,1,0,0.05,0,2,0,1,1,1045,1,False,False,False,False,False,True,False,False,0
387,2,240.85,80.28,5,2.0,31.68,1,0,0,0,0,0,0,0.23,0,0,0,1,1,532,235,False,False,False,False,False,True,False,False,0
387,1,30.56,30.56,1,1.0,33.36,0,1,0,0,0,1,0,0.09,0,0,0,0,1,640,282,False,False,False,False,False,False,False,True,3
184,1,204.84,102.42,4,2.0,28.45,0,0,0,0,1,1,0,0.11,0,1,1,1,1,194,2,False,False,False,False,False,False,False,True,1
244,1,35.05,35.05,1,1.0,38.95,0,0,0,0,1,1,0,0.11,0,1,1,1,1,501,26,False,False,False,False,False,False,False,True,1
387,1,36.95,36.95,1,1.0,36.95,0,1,0,0,0,0,1,0.0,0,2,0,0,1,607,-3,False,False,False,False,False,False,False,True,2
387,1,141.8,70.9,2,1.0,35.45,0,1,0,0,0,0,1,0.0,0,0,0,0,1,610,221,False,False,False,False,False,False,False,True,2
387,1,32.95,32.95,1,1.0,32.95,0,1,0,0,0,0,1,0.0,0,0,0,0,1,539,387,False,False,False,True,False,False,False,True,2
387,2,560.61,93.44,6,1.0,32.78,0,1,0,0,0,1,0,0.05,1,0,0,0,1,709,387,False,False,False,False,False,False,False,True,3
136,3,150.75,50.25,5,2.0,30.62,0,1,0,0,1,0,1,0.0,0,2,0,1,1,443,1,False,False,False,False,False,False,False,True,2
387,1,27.95,27.95,1,1.0,27.95,0,1,0,0,0,0,1,0.0,0,0,0,0,1,921,387,False,False,False,False,False,False,False,True,2
387,1,29.95,29.95,1,1.0,29.95,0,1,0,0,0,0,1,0.0,0,0,0,1,1,871,387,True,False,False,False,False,False,False,True,2
387,1,55.9,55.9,2,2.0,27.95,0,1,0,0,0,0,1,0.0,0,0,0,1,1,826,252,False,False,False,False,False,False,False,True,2
387,1,34.95,34.95,1,1.0,34.95,0,1,0,0,0,0,1,0.0,0,0,0,1,1,682,387,False,False,False,False,False,False,False,True,2
52,3,520.3199999999999,74.33,7,1.0,27.88,0,1,0,0,1,1,0,0.21,1,1,1,1,1,778,-3,False,False,False,False,False,False,False,True,4
387,1,75.48,75.48,3,3.0,27.47,0,1,0,0,0,1,0,0.09,0,0,0,1,1,844,-1,False,False,False,False,False,False,False,True,3
387,1,32.95,32.95,1,1.0,32.95,0,1,0,0,0,0,1,0.0,0,0,0,0,0,769,387,False,False,False,False,True,False,False,True,2
112,2,23182.52,858.61,68,3.0,31.95,0,0,0,0,1,1,0,0.25,1,0,0,0,1,129,85,False,False,False,False,False,False,False,True,4
81,3,109.95,36.65,4,1.0,29.62,0,0,1,0,0,0,0,0.32,1,1,1,0,1,198,41,False,False,False,False,False,False,False,True,1
387,2,61.9,30.95,2,1.0,30.95,0,1,0,0,0,0,1,0.0,1,0,0,1,1,868,387,False,False,False,False,False,False,False,True,2
188,1,31.96,31.96,1,1.0,31.96,0,0,0,0,1,0,1,0.0,0,0,0,0,0,188,100,False,False,False,False,False,False,False,True,2
387,1,121.8,60.9,2,1.0,30.45,0,1,0,0,0,0,1,0.0,0,0,0,0,1,630,387,False,False,False,False,False,False,False,True,2
387,1,438.36,109.59,5,1.0,23.76,0,1,0,0,0,1,0,0.1,0,0,0,1,1,553,387,False,False,False,False,False,False,False,True,3
104,1,106.43,106.43,5,5.0,32.95,0,0,0,0,1,1,0,0.55,0,1,1,0,1,104,-3,False,False,False,False,False,False,False,True,1
329,2,729.1899999999999,121.53,6,1.0,43.63,0,1,0,0,1,1,0,0.11,0,2,0,1,1,414,2,False,True,False,False,False,False,False,True,1
387,1,30.56,30.56,1,1.0,33.67,0,0,0,1,0,1,0,0.1,0,0,0,1,1,590,51,False,False,False,False,False,False,False,True,3
18,1,114.84,114.84,1,1.0,127.61,0,0,1,0,0,1,0,0.11,0,1,1,1,0,18,17,False,False,False,False,False,True,False,False,1
177,4,712.0,118.67,17,3.0,27.28,0,1,0,0,1,1,0,0.11,1,1,1,1,1,556,151,False,False,False,False,False,False,False,True,4
387,2,165.02,82.51,6,3.0,28.95,0,1,0,0,0,1,0,0.05,1,2,0,0,0,600,387,False,False,False,False,False,False,False,True,3
377,1,113.24,56.62,2,1.0,31.2,0,1,0,0,0,1,0,0.1,0,1,0,0,1,396,-4,False,False,False,False,False,False,False,True,3
27,1,156.32,78.16,3,2.0,28.95,0,0,0,0,1,1,0,0.11,0,0,0,0,1,27,1,False,False,False,False,False,False,False,True,1
204,1,26.95,26.95,1,1.0,29.95,0,1,0,0,0,1,0,0.11,0,1,1,0,1,204,1,False,False,False,False,False,False,False,True,1
118,3,1078.44,119.83,13,1.0,30.84,0,1,0,0,1,1,0,0.11,1,2,0,1,1,848,23,False,False,False,False,False,False,False,True,4
387,1,98.44,49.22,2,1.0,28.2,0,0,0,1,0,1,0,0.15,0,2,0,0,1,1011,253,False,False,False,False,False,False,False,True,3
377,2,338.74,84.68,6,2.0,30.76,0,1,0,0,0,1,0,0.1,1,0,0,1,1,475,377,False,False,False,False,False,False,False,True,3
27,2,143.37,71.68,6,3.0,26.95,0,0,0,0,1,1,0,0.16,0,1,1,1,1,177,0,False,False,False,False,False,False,False,True,1
130,4,498.02,71.15,9,1.0,30.15,0,1,0,0,1,0,0,0.11,1,0,0,1,1,821,104,False,False,False,False,False,False,False,True,4
259,1,147.8,73.9,2,1.0,36.95,0,0,0,0,1,0,1,0.0,0,0,0,1,1,259,208,False,False,False,False,False,False,False,True,2
172,1,36.95,36.95,1,1.0,36.95,0,0,0,0,1,0,1,0.0,0,2,0,0,1,172,2,False,False,False,False,False,True,False,False,2
387,1,333.45000000000005,111.15,5,2.0,25.28,0,1,0,0,0,1,0,0.15,0,0,0,0,1,1007,387,False,False,False,False,False,False,False,True,3
87,4,903.98,150.66,24,4.0,23.01,0,1,0,0,1,0,0,0.25,1,1,0,1,1,652,56,False,False,False,False,False,False,False,True,4
387,1,102.24,51.12,2,1.0,30.84,0,1,0,0,0,1,0,0.21,0,0,0,1,1,869,40,False,False,False,False,False,False,False,True,3
387,2,1022.86,146.12,10,1.0,33.27,0,1,0,0,0,1,0,0.27,1,1,0,1,1,630,21,False,False,False,False,True,False,False,True,4
387,1,53.91,53.91,2,2.0,29.43,0,1,0,0,0,1,0,0.09,0,0,0,0,1,963,387,False,False,False,False,False,False,False,True,3
387,1,172.56,86.28,3,2.0,31.89,0,1,0,0,0,1,0,0.09,0,2,0,0,1,613,21,False,False,False,False,False,False,False,True,3
387,1,99.61,99.61,3,3.0,34.95,0,1,0,0,0,1,0,0.05,0,2,0,1,1,522,118,False,False,False,False,False,False,False,True,3
372,1,72.55,72.55,3,3.0,29.95,0,0,0,0,1,1,0,0.24,0,0,0,1,1,681,240,False,False,False,False,False,False,False,True,3
173,1,26.05,26.05,1,1.0,28.95,0,0,0,0,1,1,0,0.11,0,1,1,0,1,173,2,False,False,False,False,False,False,False,True,1
387,2,89.85,44.92,3,2.0,29.95,0,0,0,1,0,0,1,0.0,1,2,0,0,1,1096,26,False,False,False,False,False,True,False,False,0
215,1,35.95,35.95,1,1.0,39.95,0,0,0,0,1,1,0,0.11,0,1,1,1,1,232,41,False,False,False,True,False,False,False,True,1
387,1,34.95,34.95,1,1.0,34.95,0,1,0,0,0,0,1,0.0,0,0,0,0,1,780,387,False,False,False,False,False,False,False,True,2
387,1,19.76,19.76,1,1.0,21.57,0,0,0,1,0,1,0,0.09,0,0,0,1,1,640,28,False,False,False,False,False,False,False,True,3
387,1,325.04,162.52,6,3.0,17.48,0,0,0,1,0,1,0,0.08,0,1,0,1,1,537,254,True,False,False,False,False,False,False,True,3
285,1,83.56,83.56,3,3.0,30.95,0,0,1,0,0,1,0,0.11,0,2,0,1,1,285,228,False,False,False,False,False,True,False,False,0
387,1,19.16,19.16,1,1.0,23.12,0,1,0,0,0,1,0,0.21,0,0,0,0,1,962,249,False,False,False,False,False,False,False,True,3
387,2,363.33,72.67,5,1.0,28.95,0,1,0,1,0,0,0,0.05,1,0,0,1,1,533,249,True,False,False,False,False,False,False,True,3
387,1,33.95,33.95,1,1.0,33.95,0,0,0,1,0,0,1,0.0,0,2,0,0,1,583,222,False,False,False,False,False,False,False,True,2
68,4,758.56,108.37,16,2.0,28.66,0,1,0,0,1,0,0,0.25,0,1,1,1,1,390,2,False,False,False,False,False,False,False,True,4
343,2,67.9,33.95,2,1.0,33.95,0,0,0,0,1,0,1,0.0,1,2,0,0,1,350,2,False,False,False,False,False,False,False,True,2
387,4,780.34,86.7,14,2.0,27.63,0,0,0,1,0,1,0,0.21,1,1,0,1,1,727,20,False,False,False,False,False,True,False,False,4
214,2,61.9,30.95,2,1.0,30.95,0,0,1,0,0,0,1,0.0,1,0,0,0,1,278,188,False,False,False,False,False,False,False,True,2
387,1,59.42,59.42,2,2.0,34.04,0,0,0,1,0,1,0,0.15,0,1,0,1,0,670,387,False,False,False,False,False,False,False,True,3
387,1,36.95,36.95,1,1.0,36.95,0,1,0,0,0,0,1,0.0,0,2,0,0,1,610,2,False,False,False,False,False,False,False,True,2
387,2,345.91,115.3,6,2.0,34.43,0,1,0,0,0,0,0,0.1,1,0,0,1,1,661,141,False,False,False,False,False,False,False,True,3
365,2,73.12,36.56,3,2.0,27.84,0,0,0,1,1,1,0,0.18,0,1,0,1,1,545,2,False,False,False,False,False,False,False,True,3
387,1,33.95,33.95,1,1.0,33.95,0,1,0,0,0,0,1,0.0,0,0,0,0,1,595,387,False,False,False,False,False,False,False,True,2
32,4,496.26,70.89,10,1.0,28.88,0,1,0,0,1,0,0,0.09,0,0,0,1,1,770,6,False,False,False,False,False,False,False,True,4
387,1,76.81,76.81,3,3.0,26.95,0,1,0,0,0,1,0,0.05,0,2,0,0,0,967,387,False,False,False,False,False,False,False,True,3
387,1,50.32,50.32,2,2.0,27.47,0,0,0,1,0,1,0,0.09,0,1,0,1,1,695,22,False,False,False,False,False,False,False,True,3
387,1,28.01,28.01,1,1.0,32.09,0,1,0,0,0,1,0,0.15,0,2,0,1,1,965,387,False,False,False,False,False,False,False,True,3
387,1,33.95,33.95,1,1.0,33.95,0,1,0,0,0,0,1,0.0,0,2,0,1,1,622,191,False,False,False,False,False,False,False,True,2
287,1,139.8,69.9,2,1.0,34.95,0,0,0,0,1,0,1,0.0,0,0,0,1,0,287,132,False,False,False,False,False,False,False,True,2
387,1,47.9,47.9,2,2.0,23.95,0,1,0,0,0,0,1,0.0,0,2,0,0,1,900,21,False,False,False,False,False,False,False,True,2
21,1,26.95,26.95,1,1.0,26.95,0,0,0,0,1,0,1,0.0,0,0,0,0,1,21,13,False,False,False,False,False,False,False,True,2
285,2,280.66,93.55,6,2.0,36.95,0,0,1,1,0,1,0,0.24,0,2,0,1,1,464,2,False,False,False,False,False,False,False,True,1
249,1,33.95,33.95,1,1.0,33.95,0,0,0,0,1,0,1,0.0,0,0,0,0,1,249,161,False,False,False,False,False,False,False,True,2
387,1,52.11,52.11,2,2.0,28.71,0,1,0,0,0,1,0,0.1,0,1,0,1,1,483,29,False,False,False,False,False,False,False,True,3
6,3,193.86,48.46,5,1.0,28.45,0,0,0,0,1,0,0,0.11,1,1,1,0,0,48,6,False,False,False,False,True,False,False,True,1
254,1,151.8,75.9,2,1.0,37.95,0,0,1,0,0,0,1,0.0,0,2,0,0,1,254,208,False,False,False,False,False,False,False,True,2
387,1,161.74,80.87,3,2.0,29.43,0,0,0,1,0,1,0,0.09,0,1,0,1,1,625,1,False,False,False,False,False,False,False,True,3
387,1,29.66,29.66,1,1.0,32.68,0,1,0,0,0,1,0,0.1,0,0,0,1,1,572,163,False,False,False,False,False,False,False,True,3
387,1,132.62,66.31,4,2.0,13.95,0,1,0,0,0,1,0,0.05,0,0,0,0,1,1019,213,False,False,False,False,False,False,False,True,3
93,1,0.0,0.0,1,1.0,25.95,0,0,0,0,1,1,0,1.0,0,0,0,1,1,94,37,False,False,False,False,False,False,False,True,1
387,1,26.32,26.32,1,1.0,30.15,0,1,0,0,0,1,0,0.15,0,1,0,1,1,846,2,False,False,False,False,False,False,False,True,3
123,2,460.08,92.02,7,1.0,29.15,0,0,0,0,1,1,0,0.11,1,2,0,0,1,126,2,False,False,False,False,False,True,False,False,1
237,1,139.8,69.9,2,1.0,34.95,0,0,1,0,0,0,1,0.0,0,0,0,1,1,237,208,False,False,False,False,False,False,False,True,2
221,1,66.51,66.51,2,2.0,36.95,0,0,0,0,1,1,0,0.11,0,1,1,0,0,221,41,False,False,False,False,False,False,False,True,1
59,1,170.76,85.38,3,2.0,30.95,0,0,0,0,1,1,0,0.11,0,2,0,1,1,59,-3,False,False,False,False,False,False,False,True,1
387,1,48.53,48.53,2,2.0,26.49,0,1,0,0,0,1,0,0.09,0,0,0,1,1,776,387,False,False,False,False,False,False,False,True,3
377,1,88.21,88.21,3,3.0,30.95,0,1,0,0,0,1,0,0.05,0,0,0,0,1,398,377,False,False,False,False,False,False,False,True,3
244,1,83.36,41.68,2,1.0,23.16,0,0,0,0,1,1,0,0.11,0,0,0,1,1,244,41,False,False,False,False,False,False,False,True,1
315,1,69.95,69.95,1,1.0,69.95,0,0,0,0,1,0,1,0.0,0,2,0,0,1,315,0,False,False,False,False,False,False,False,True,2
107,2,831.6,166.32,12,2.0,25.55,0,0,0,0,1,1,0,0.46,0,2,0,1,1,273,2,False,False,False,False,False,False,False,True,4
387,1,32.95,32.95,1,1.0,32.95,0,1,0,0,0,0,1,0.0,0,2,0,1,1,737,21,False,False,False,False,False,False,False,True,2
238,1,194.12,97.06,3,2.0,35.45,0,0,0,0,1,1,0,0.11,0,2,0,0,1,238,1,False,False,False,False,False,False,False,True,1
97,1,53.26,53.26,3,3.0,25.95,0,0,0,0,1,1,0,0.46,0,1,1,0,1,97,41,False,False,False,False,False,False,False,True,1
294,3,170.78,56.93,6,2.0,36.95,0,1,0,0,1,1,0,0.18,1,0,0,1,1,411,-1,False,False,False,False,False,False,False,True,4
25,1,94.85,94.85,5,5.0,25.95,0,0,0,0,1,1,0,0.37,0,2,0,1,1,25,-1,False,False,False,False,False,False,False,True,1
73,1,599.75,119.95,6,1.0,22.75,0,0,0,0,1,1,0,0.16,0,2,0,1,1,73,-2,False,False,False,False,False,False,False,True,1
387,1,237.24,79.08,3,1.0,32.41,0,1,0,0,0,1,0,0.23,0,0,0,1,1,651,172,False,False,False,False,False,True,False,False,0
387,2,301.07000000000005,75.27,5,1.0,28.43,0,1,0,0,0,0,0,0.23,0,0,0,1,1,670,52,False,False,False,False,False,False,False,True,3
387,2,116.75,38.92,3,1.0,20.62,0,1,0,0,0,0,1,0.0,0,2,0,1,1,869,1,False,False,False,False,False,False,False,True,2
71,1,95.8,47.9,2,1.0,23.95,0,0,0,0,1,0,1,0.0,0,2,0,0,1,71,43,False,False,False,False,False,False,False,True,2
387,1,34.95,34.95,1,1.0,34.95,0,1,0,0,0,0,1,0.0,0,2,0,0,1,781,253,True,False,False,False,False,False,False,True,2
267,1,234.48,78.16,3,1.0,28.95,0,0,0,0,1,1,0,0.11,0,1,1,1,1,272,2,False,False,False,False,False,False,False,True,1
387,1,33.26,33.26,1,1.0,36.65,0,1,0,0,0,1,0,0.1,0,0,0,1,1,590,139,False,False,False,False,False,False,False,True,3
256,1,36.95,36.95,1,1.0,36.95,0,0,0,0,1,0,1,0.0,0,2,0,0,1,256,55,False,False,False,False,False,False,False,True,2
387,1,19.96,19.96,1,1.0,24.08,0,0,0,0,0,1,0,0.21,0,2,0,1,1,1094,78,False,False,False,False,False,False,False,True,3
249,1,109.62,54.81,2,1.0,30.45,0,0,0,0,1,1,0,0.11,0,1,1,1,1,297,41,False,False,False,False,False,False,False,True,1
54,1,24.25,24.25,1,1.0,26.95,0,0,0,0,1,1,0,0.11,0,1,1,0,1,54,28,False,False,False,False,False,False,False,True,1
138,3,658.9,94.13,9,1.0,29.24,0,0,0,0,1,0,0,0.18,0,1,1,1,1,379,41,False,False,False,False,False,False,False,True,1
387,1,468.87,156.29,7,2.0,24.95,1,0,0,0,0,1,0,0.11,0,0,0,1,1,1069,38,False,False,False,False,False,True,False,False,0
377,3,286.99,71.75,6,2.0,33.17,0,1,0,1,0,0,0,0.09,0,1,0,1,1,613,7,False,False,False,False,False,False,False,True,3
387,1,69.9,69.9,2,2.0,34.95,0,1,0,0,0,0,1,0.0,0,0,0,0,1,761,56,False,False,False,False,False,False,False,True,2
213,3,293.95,73.49,6,2.0,33.4,0,1,1,0,0,0,0,0.05,1,2,0,0,0,605,187,False,False,False,False,False,False,False,True,2
28,4,320.35,80.09,11,3.0,30.95,0,0,0,0,1,0,0,0.11,1,2,0,1,1,354,1,False,False,False,False,False,False,False,True,4
387,2,412.4,82.48,6,1.0,29.62,1,0,0,0,0,1,0,0.09,1,1,0,1,1,639,-4,False,False,False,False,False,True,False,False,0
289,2,391.46,195.73,13,6.0,34.65,1,0,0,0,1,1,0,0.18,0,1,1,1,1,686,1,False,False,False,False,False,True,False,False,0
387,2,317.14,105.71,6,2.0,33.75,0,0,0,1,0,1,0,0.09,1,1,0,0,1,749,253,False,False,False,False,False,True,False,False,0
387,1,26.95,26.95,1,1.0,26.95,0,1,0,0,0,0,1,0.0,0,0,0,0,1,562,387,False,False,False,False,False,False,False,True,2
387,2,202.67,67.56,4,1.0,30.95,0,1,0,0,0,0,0,0.05,1,1,0,1,1,711,1,False,True,False,False,False,False,False,True,3
152,2,139.29,69.64,5,2.0,30.95,0,0,0,0,1,1,0,0.11,1,1,1,1,1,182,6,False,False,False,False,False,False,False,True,1
172,3,208.02,69.34,8,3.0,31.95,0,0,0,0,1,1,0,0.25,1,1,1,1,1,343,-1,False,False,False,False,False,False,False,True,1
387,1,25.16,25.16,1,1.0,27.72,0,0,0,1,0,1,0,0.1,0,0,0,1,1,559,100,False,False,False,False,False,False,False,True,3
45,3,292.94000000000005,58.59,5,1.0,29.75,0,0,0,0,1,0,0,0.11,1,1,1,1,1,278,2,False,False,False,False,False,False,False,True,1
387,1,30.56,30.56,1,1.0,33.67,0,1,0,0,0,1,0,0.1,0,0,0,0,1,602,387,False,False,False,False,False,False,False,True,3
375,1,245.31,81.77,3,1.0,30.03,0,0,0,1,0,1,0,0.1,0,1,1,1,1,395,203,False,False,False,False,False,False,False,True,3
387,2,56.21,28.1,2,1.0,29.22,0,1,0,0,0,0,0,0.09,0,0,0,1,1,772,387,False,False,False,False,False,False,False,True,3
76,12,1520.31,80.02,29,2.0,31.83,0,1,1,1,1,0,0,0.11,1,1,1,1,1,617,-5,False,False,False,False,False,False,False,True,4
387,2,94.71,47.36,4,2.0,25.5,0,1,0,0,0,1,0,0.21,1,2,0,1,1,963,2,False,False,False,False,False,False,False,True,3
235,1,36.95,36.95,1,1.0,36.95,0,0,0,0,1,0,1,0.0,0,2,0,0,1,235,208,False,False,False,False,False,False,False,True,2
387,1,21.56,21.56,1,1.0,26.01,0,1,0,0,0,1,0,0.21,0,1,0,0,1,839,49,False,False,False,False,False,False,False,True,3
346,4,1098.59,109.86,13,1.0,31.45,0,1,0,0,1,0,0,0.17,1,1,0,1,1,978,23,False,False,False,False,False,False,False,True,4
3,1,79.08,79.08,3,3.0,32.95,0,0,1,0,0,1,0,0.25,0,2,0,0,1,3,-4,False,False,False,False,False,False,False,True,1
387,1,122.22,61.11,2,1.0,33.67,0,1,0,0,0,1,0,0.1,0,1,0,0,1,496,161,False,False,False,False,False,False,False,True,3
387,1,36.95,36.95,1,1.0,36.95,0,1,0,0,0,0,1,0.0,0,0,0,0,1,641,107,False,False,False,False,False,False,False,True,2
194,1,29.56,29.56,1,1.0,29.56,0,0,0,0,1,0,1,0.0,0,2,0,0,1,194,40,False,False,False,False,False,False,False,True,2
31,1,117.8,58.9,2,1.0,29.45,0,0,0,0,1,0,1,0.0,0,0,0,1,1,31,2,False,False,False,False,False,False,False,True,1
387,2,51.71,25.86,2,1.0,27.58,0,0,0,1,0,0,0,0.15,1,2,0,0,1,955,253,False,False,False,False,False,False,False,True,3
134,2,296.5,74.12,4,1.0,29.95,0,0,0,0,1,0,0,0.11,0,1,1,1,1,141,41,False,False,False,False,False,False,False,True,1
317,1,38.95,38.95,1,1.0,38.95,0,0,0,0,1,0,1,0.0,0,0,0,1,1,317,208,False,False,False,False,False,False,False,True,2
58,1,33.95,33.95,1,1.0,33.95,0,0,0,0,1,0,1,0.0,0,1,1,1,1,354,22,False,False,False,False,False,False,False,True,1
350,3,202.63,67.54,8,3.0,27.47,1,0,0,0,1,0,0,0.09,0,1,0,1,1,650,124,False,False,False,False,False,True,False,False,0
160,1,29.95,29.95,1,1.0,29.95,0,0,0,0,1,0,1,0.0,0,1,1,0,0,160,133,False,False,False,False,False,False,False,True,2
44,1,29.65,29.65,1,1.0,32.95,0,0,0,0,1,1,0,0.11,0,1,1,0,1,204,18,False,False,False,False,False,False,False,True,1
387,1,27.95,27.95,1,1.0,27.95,0,1,0,0,0,0,1,0.0,0,2,0,0,1,831,252,False,False,False,False,False,False,False,True,2
377,1,378.88,189.44,6,3.0,33.95,0,1,0,0,0,1,0,0.08,0,2,0,0,1,411,54,False,False,False,False,False,False,False,True,3
387,1,0.0,0.0,1,1.0,27.23,0,1,0,0,0,1,0,1.0,0,1,1,1,1,1098,-3,False,False,False,False,False,False,False,True,3
187,1,561.76,140.44,4,1.0,36.95,0,0,0,0,1,1,0,0.05,0,0,0,0,1,187,132,False,False,False,False,False,False,False,True,1
331,1,26.95,26.95,1,1.0,29.95,0,0,1,0,0,1,0,0.11,0,1,1,1,1,332,7,False,False,False,False,False,True,False,False,0
387,1,253.38,84.46,3,1.0,31.02,0,0,0,1,0,1,0,0.1,0,0,0,1,1,493,387,False,False,False,False,False,False,False,True,3
3,5,1342.76,122.07,23,2.0,25.11,0,0,1,1,0,1,0,0.25,1,1,1,1,1,965,1,False,False,False,False,False,False,False,True,4
387,5,215.34,35.89,6,1.0,29.31,0,1,0,0,0,0,0,0.21,1,0,0,1,1,733,113,False,False,False,False,False,False,False,True,4
387,2,81.85,40.92,3,2.0,27.95,0,1,0,0,0,0,1,0.0,0,2,0,0,1,902,387,False,False,False,False,False,False,False,True,2
387,2,149.59,74.8,6,3.0,26.84,0,1,0,1,0,1,0,0.1,1,0,0,1,1,469,387,False,False,False,False,False,False,False,True,3
387,1,165.16,82.58,3,2.0,30.05,0,1,0,0,0,1,0,0.09,0,2,0,0,1,795,1,False,False,False,False,False,False,False,True,3
6,4,685.29,76.14,10,1.0,30.28,0,1,0,0,1,1,0,0.11,1,0,0,1,1,667,6,True,False,False,False,False,False,False,True,4
387,3,294.64,58.93,5,1.0,30.46,0,1,0,0,0,0,0,0.09,0,1,0,0,1,667,21,False,False,False,False,False,False,False,True,3
387,1,29.95,29.95,1,1.0,29.95,0,1,0,0,0,0,1,0.0,0,2,0,0,1,959,-5,False,False,False,False,False,False,False,True,2
132,1,53.05,53.05,1,1.0,58.95,0,0,0,0,1,1,0,0.11,0,0,0,0,1,132,41,False,False,False,False,False,True,False,False,1
387,1,226.62,75.54,3,1.0,29.11,0,1,0,0,0,1,0,0.16,0,1,0,0,1,1112,253,False,False,False,False,False,False,False,True,3
387,1,26.96,26.96,1,1.0,29.43,1,0,0,0,0,1,0,0.09,0,0,0,0,1,824,387,False,False,False,False,False,True,False,False,0
258,2,91.85,45.92,3,2.0,31.45,0,0,0,0,1,0,1,0.0,0,1,1,0,1,327,33,False,False,False,False,False,False,False,True,2
387,1,169.78,169.78,7,7.0,26.95,0,1,0,0,0,1,0,0.11,0,0,0,0,1,607,177,False,False,False,False,False,False,False,True,3
387,1,36.95,36.95,1,1.0,36.95,0,1,0,0,0,0,1,0.0,0,0,0,1,0,537,387,False,False,False,False,False,False,False,True,2
15,1,147.66,73.83,3,2.0,28.95,0,0,0,0,1,1,0,0.18,0,2,0,0,1,15,-1,True,False,False,False,False,False,False,True,1
140,1,618.09,206.03,9,3.0,23.28,0,0,0,0,1,1,0,0.24,0,2,0,1,1,140,18,False,False,False,False,False,False,False,True,1
387,1,103.54,51.77,2,1.0,29.66,0,1,0,0,0,1,0,0.15,0,1,0,1,1,744,19,False,False,False,False,False,False,False,True,3
49,2,279.54,55.91,5,1.0,26.19,0,1,0,0,1,1,0,0.23,0,2,0,1,1,785,7,False,False,False,False,False,False,False,True,1
316,1,25.15,25.15,1,1.0,27.95,0,0,0,0,1,1,0,0.11,0,1,1,1,1,316,0,False,False,False,False,False,False,False,True,1
143,3,758.38,94.8,12,2.0,25.36,1,0,0,0,1,0,0,0.17,0,1,0,1,1,451,2,False,False,False,False,False,True,False,False,0
387,1,143.74,71.87,3,2.0,26.48,0,1,0,0,0,1,0,0.09,0,0,0,0,1,663,268,False,False,False,False,False,False,False,True,3
387,1,33.95,33.95,1,1.0,33.95,0,1,0,0,0,0,1,0.0,0,2,0,1,1,620,80,False,False,False,False,False,False,False,True,2
377,1,116.82,58.41,2,1.0,32.18,0,1,0,0,0,1,0,0.1,0,0,0,0,1,413,359,False,False,False,False,False,False,False,True,3
319,1,38.95,38.95,1,1.0,38.95,0,0,0,0,1,0,1,0.0,0,2,0,0,1,319,26,False,False,False,False,False,False,False,True,2
53,1,94.86,47.43,3,2.0,17.67,0,0,0,0,1,1,0,0.11,0,0,0,0,1,53,27,False,False,False,False,False,False,False,True,1
98,2,386.52,64.42,6,1.0,25.19,0,0,0,0,1,0,0,0.44,0,2,0,1,1,125,-3,False,False,False,False,True,False,False,True,1
387,1,33.26,33.26,1,1.0,36.65,0,1,0,0,0,1,0,0.1,0,0,0,1,1,608,387,False,False,False,False,False,False,False,True,3
186,1,88.7,88.7,1,1.0,88.7,0,0,0,0,1,0,1,0.0,0,2,0,1,1,186,160,False,False,False,False,False,False,False,True,2
301,1,30.55,30.55,1,1.0,33.95,0,0,0,0,1,1,0,0.11,0,1,1,0,1,301,41,False,True,False,False,False,False,False,True,1
40,2,348.88,69.78,5,1.0,28.95,0,0,0,0,1,0,0,0.11,1,1,1,1,1,189,0,False,False,False,False,True,False,False,True,1
387,2,224.02,56.0,4,1.0,29.2,0,0,0,1,0,0,0,0.09,0,1,0,1,1,777,103,False,False,False,False,False,False,False,True,3
387,1,33.95,33.95,1,1.0,33.95,0,0,0,1,0,0,1,0.0,0,2,0,0,1,673,252,False,False,False,False,False,False,False,True,2
387,1,29.95,29.95,1,1.0,29.95,0,1,0,0,0,0,1,0.0,0,0,0,0,1,547,174,False,False,False,False,False,False,False,True,2
387,1,162.52,162.52,5,5.0,34.95,0,0,0,1,0,1,0,0.08,0,0,0,1,1,626,376,False,False,False,False,False,False,False,True,3
116,2,69.9,34.95,2,1.0,34.95,0,0,0,0,1,0,1,0.0,1,0,0,1,1,150,41,False,False,False,False,False,False,False,True,2
